nquest,varred,varreda,varredb,aspred
922126,2,,,3
922128,2,,,2
922157,2,,,3
922159,2,,,2
922162,2,,,2
922164,2,,,4
922167,3,,500,2
922181,2,,,4
922185,3,,5000,4
922191,3,,3000,4
922198,2,,,4
922204,2,,,5
922208,3,,500,1
922210,4,,,4
922235,2,,,1
922237,3,,6000,3
922240,2,,,3
922247,2,,,1
922248,2,,,2
922255,2,,,1
922256,2,,,1
922257,2,,,1
922258,2,,,1
922265,2,,,1
922267,2,,,1
922277,4,,,1
922278,2,,,1
922280,2,,,1
922281,2,,,1
922283,2,,,1
922285,2,,,1
922287,2,,,1
922288,4,,,1
922290,2,,,4
922291,2,,,3
922293,2,,,3
922296,2,,,3
922298,2,,,3
922299,2,,,3
922304,2,,,2
922306,2,,,3
922311,2,,,3
922336,2,,,2
922338,3,,1600,3
922343,2,,,3
922344,2,,,1
922348,2,,,3
922350,2,,,3
922352,2,,,4
922353,2,,,2
922354,2,,,3
922357,2,,,2
922363,2,,,3
922367,2,,,2
922371,2,,,2
922373,2,,,3
922376,2,,,3
922378,2,,,3
922380,2,,,3
922385,4,,,1
922386,2,,,4
922393,2,,,2
922406,4,,,4
922412,3,,7000,1
922415,2,,,4
922416,2,,,1
922418,4,,,1
922428,3,,200,2
922429,2,,,2
922432,2,,,3
922434,2,,,3
922435,2,,,3
922440,2,,,3
922449,2,,,3
922450,2,,,2
922475,2,,,1
922476,2,,,1
922477,2,,,2
922478,2,,,1
922480,3,,10000,1
922481,2,,,1
922486,2,,,1
922487,2,,,2
922493,3,,6000,1
922496,2,,,1
922504,2,,,1
922506,2,,,1
922508,2,,,2
922516,2,,,1
922517,2,,,1
922521,2,,,1
922524,2,,,1
922527,2,,,1
922535,2,,,1
922536,2,,,2
922537,2,,,1
922563,2,,,1
922564,2,,,1
922565,2,,,1
922566,3,,360,1
922567,2,,,1
922568,2,,,1
922569,2,,,1
922572,2,,,1
922578,2,,,1
922581,2,,,1
922588,3,,6000,1
922589,2,,,1
922616,2,,,1
922617,2,,,1
922622,2,,,2
922624,2,,,2
922628,2,,,2
922629,2,,,1
922635,2,,,4
922636,2,,,1
922638,2,,,1
922640,2,,,1
922646,2,,,1
922648,2,,,2
922651,3,,10000,1
922657,3,,10000,1
922661,2,,,1
922671,2,,,1
922672,2,,,1
922677,2,,,1
922681,3,,10000,1
922692,2,,,1
922706,2,,,4
922708,2,,,1
922711,5,,,4
922714,2,,,1
922719,5,,,5
922723,2,,,1
922724,2,,,4
922725,2,,,1
922726,2,,,3
922752,2,,,1
922757,2,,,1
922758,2,,,1
922761,2,,,2
922763,2,,,4
922769,2,,,1
922781,2,,,1
922796,2,,,4
922800,2,,,1
922803,2,,,4
922805,2,,,1
922814,4,,,1
922816,2,,,4
922821,2,,,1
922845,2,,,1
922846,2,,,2
922849,2,,,2
922852,2,,,1
922866,2,,,1
922872,2,,,2
922873,2,,,1
922875,2,,,1
922888,2,,,5
922891,2,,,2
922892,2,,,1
922894,3,,7020,1
922898,2,,,1
922903,2,,,1
922905,2,,,1
922935,2,,,2
922941,2,,,2
922981,2,,,1
922985,3,,15000,1
922987,3,,1500,1
922994,2,,,1
922998,2,,,1
922999,2,,,1
923002,2,,,3
923012,2,,,1
923033,2,,,2
923034,2,,,2
923041,2,,,2
923076,4,,,4
923079,2,,,2
923081,2,,,2
923082,2,,,4
923083,2,,,4
923084,2,,,2
923085,2,,,2
923123,4,,,4
923124,2,,,4
923126,4,,,4
923127,2,,,4
923129,2,,,2
923130,4,,,4
923131,2,,,2
923138,2,,,2
923166,3,,30000,1
923167,3,,2000,1
923168,3,,1600,1
923172,3,,12000,1
923174,3,,40000,1
923180,3,,1500,1
923188,2,,,2
923190,4,,,2
923196,2,,,2
923203,2,,,2
923204,2,,,2
923209,2,,,2
923211,3,,10000,1
923212,3,,30000,1
923213,3,,1000,1
923217,3,,10000,1
923219,3,,1000,2
923220,3,,8000,1
923221,3,,7000,3
923222,3,,1000,3
923225,3,,1000,1
923226,3,,1700,4
923227,3,,1500,3
923229,3,,1000,3
923258,2,,,1
923261,2,,,4
923266,2,,,1
923284,2,,,2
923289,2,,,2
923299,2,,,2
923304,2,,,3
923305,2,,,3
923306,3,,3000,3
923309,4,,,4
923310,2,,,2
923318,2,,,3
923322,4,,,2
923327,3,,2000,2
923346,3,,400,3
923350,2,,,3
923351,2,,,3
923354,2,,,3
923355,4,,,4
923394,2,,,2
923397,2,,,2
923399,2,,,2
923402,4,,,3
923404,2,,,2
923405,2,,,2
923406,2,,,2
923407,2,,,2
923409,2,,,2
923414,2,,,3
923416,2,,,2
923418,2,,,5
923419,2,,,2
923421,2,,,2
923422,2,,,2
923423,2,,,2
923430,2,,,3
923436,4,,,4
923437,4,,,4
923438,2,,,2
923439,2,,,1
923441,2,,,2
923442,2,,,1
923443,3,,12000,1
923444,3,,1000,1
923446,4,,,4
923447,3,,2000,4
923482,2,,,1
923485,2,,,4
923489,2,,,1
923490,2,,,2
923491,2,,,2
923494,4,,,5
923496,2,,,4
923497,4,,,3
923498,4,,,3
923500,4,,,1
923501,3,,6000,1
923526,2,,,4
923530,2,,,1
923531,3,,8000,1
923532,2,,,1
923533,4,,,1
923534,2,,,1
923535,2,,,1
923541,3,,5000,1
923542,2,,,1
923574,2,,,2
923576,2,,,2
923577,2,,,2
923578,2,,,1
923580,2,,,2
923581,2,,,2
923583,2,,,2
923588,2,,,2
923624,2,,,4
923630,2,,,2
923635,2,,,2
923636,2,,,2
923639,2,,,1
923640,2,,,4
923642,2,,,2
923643,2,,,1
923645,2,,,4
923646,2,,,4
923647,2,,,2
923648,2,,,2
923649,2,,,2
923653,2,,,4
923654,2,,,1
923655,2,,,1
923657,4,,,4
923659,2,,,2
923660,2,,,1
923664,2,,,2
923677,2,,,2
923709,2,,,1
923711,2,,,2
923712,2,,,2
923729,2,,,2
923739,2,,,1
923741,5,,,5
923742,2,,,1
923746,2,,,1
923749,2,,,1
923750,2,,,1
923796,2,,,2
923801,2,,,4
923804,2,,,1
923805,2,,,2
923808,2,,,1
923809,2,,,4
923811,2,,,4
923818,4,,,4
923824,4,,,4
923833,2,,,1
923834,2,,,1
923835,2,,,1
923836,2,,,2
923837,2,,,2
923838,2,,,2
923844,2,,,4
923846,2,,,4
923850,2,,,2
923851,2,,,1
923853,2,,,1
923859,2,,,3
923861,2,,,4
923870,2,,,1
923873,2,,,1
923874,2,,,2
923881,2,,,2
923883,2,,,2
923887,2,,,2
923888,2,,,2
923891,2,,,2
923893,2,,,2
923895,2,,,2
923899,2,,,2
923900,2,,,2
923903,2,,,1
923907,2,,,2
923911,2,,,4
923912,2,,,2
923916,2,,,4
923919,4,,,4
923935,4,,,4
923940,4,,,5
923959,2,,,2
923976,2,,,1
923977,3,,600,4
923978,4,,,4
923984,2,,,4
923987,2,,,2
923990,2,,,4
923991,4,,,4
923994,2,,,3
923999,2,,,4
924001,4,,,4
924005,2,,,2
924011,2,,,2
924013,2,,,2
924014,4,,,4
924016,2,,,2
924017,4,,,4
924020,2,,,2
924026,2,,,1
924029,2,,,2
924034,3,,3000,4
924035,2,,,2
924036,2,,,2
924041,2,,,1
924045,2,,,2
924068,2,,,2
924069,2,,,1
924070,2,,,2
924071,3,,10000,2
924072,2,,,2
924081,3,,4800,1
924082,2,,,1
924083,2,,,2
924087,2,,,1
924088,3,,7000,2
924093,2,,,1
924101,2,,,2
924106,3,,4000,1
924116,2,,,4
924120,3,,3000,3
924121,3,,5000,4
924122,2,,,2
924123,3,,10000,4
924126,2,,,3
924127,2,,,2
924134,2,,,2
924140,2,,,2
924141,2,,,4
924143,3,,350,4
924156,5,,,4
924161,4,,,2
924162,5,,,5
924169,4,,,4
924171,4,,,4
924173,3,,200,4
924176,2,,,4
924204,2,,,2
924205,2,,,4
924206,2,,,2
924207,2,,,2
924208,2,,,1
924212,2,,,2
924213,2,,,2
924215,2,,,4
924219,2,,,1
924221,2,,,1
924225,5,,,4
924226,2,,,3
924229,2,,,3
924238,2,,,3
924248,2,,,1
924255,2,,,2
924261,2,,,4
924264,2,,,4
924269,2,,,1
924271,4,,,4
924279,2,,,4
924280,2,,,4
924281,4,,,4
924287,2,,,4
924288,2,,,1
924289,2,,,1
924290,2,,,1
924291,2,,,4
924292,2,,,1
924294,2,,,1
924301,2,,,1
924304,2,,,1
924310,2,,,4
924312,2,,,2
924319,2,,,4
924322,4,,,4
924323,2,,,4
924324,2,,,1
924326,2,,,4
924327,2,,,1
924331,2,,,1
924337,2,,,2
924340,2,,,2
924350,2,,,2
924361,2,,,2
924364,2,,,2
924366,3,,3000,2
924382,4,,,4
924388,2,,,2
924400,3,,10000,4
924401,2,,,2
924416,2,,,2
924422,4,,,1
924423,2,,,2
924426,3,,700,1
924471,2,,,3
924482,2,,,3
924483,2,,,2
924492,2,,,2
924498,2,,,2
924499,2,,,1
924501,2,,,2
924509,2,,,2
924513,2,,,2
924516,2,,,2
924522,2,,,2
924523,2,,,3
924524,2,,,2
924525,3,,9600,2
924535,2,,,3
924537,2,,,1
924539,2,,,3
924546,3,,5000,3
924557,2,,,2
924562,2,,,2
924567,2,,,1
924572,2,,,1
924575,2,,,1
924577,2,,,1
924580,2,,,1
924581,2,,,1
924583,2,,,1
924606,2,,,2
924610,4,,,4
924611,2,,,1
924612,2,,,1
924617,4,,,2
924618,2,,,2
924619,4,,,4
924622,4,,,1
924623,5,,,2
924625,2,,,1
924651,2,,,1
924652,2,,,1
924653,2,,,1
924654,3,,350,1
924656,3,,200,1
924663,2,,,2
924669,3,,2000,1
924671,2,,,2
924676,3,,700,1
924677,3,,4500,1
924682,2,,,2
924685,2,,,1
924687,2,,,2
924695,3,,700,2
924696,2,,,1
924698,2,,,1
924699,4,,,4
924700,5,,,1
924701,2,,,4
924705,4,,,4
924706,2,,,3
924708,4,,,4
924709,2,,,3
924710,2,,,1
924741,4,,,4
924746,2,,,1
924748,2,,,2
924749,2,,,3
924756,2,,,1
924759,2,,,1
924765,2,,,1
924789,2,,,1
924790,2,,,1
924791,2,,,1
924793,2,,,1
924794,2,,,1
924795,3,,200,4
924796,2,,,2
924799,2,,,1
924800,4,,,4
924833,2,,,3
924834,2,,,2
924836,2,,,2
924838,2,,,2
924840,2,,,2
924841,2,,,2
924842,2,,,2
924843,2,,,2
924844,2,,,2
924846,2,,,4
924847,2,,,4
924894,4,,,4
924899,2,,,2
924902,2,,,2
924904,2,,,2
924936,2,,,3
924937,2,,,2
924939,4,,,4
924940,2,,,4
924979,2,,,4
924983,2,,,1
924991,2,,,4
924992,2,,,2
925009,2,,,4
925011,2,,,1
925015,2,,,2
925021,3,,1000,1
925022,3,,1000,1
925024,5,,,2
925025,3,,1000,1
925026,2,,,1
925027,2,,,1
925028,3,,1000,1
925029,2,,,1
925030,3,,1000,1
925068,2,,,1
925070,2,,,4
925072,1,200,,4
925074,3,,6000,2
925083,2,,,1
925099,2,,,2
925106,2,,,2
925111,4,,,1
925112,3,,1500,1
925113,4,,,4
925114,3,,2000,1
925115,3,,6000,1
925116,4,,,4
925117,3,,1500,1
925118,2,,,1
925120,3,,1000,1
925121,3,,1000,1
925164,2,,,4
925170,2,,,1
925179,2,,,2
925201,2,,,2
925202,3,,300,2
925204,3,,20000,3
925206,2,,,2
925207,2,,,2
925209,3,,300,2
925211,2,,,2
925212,3,,800,2
925213,2,,,2
925216,2,,,2
925223,2,,,2
925224,2,,,2
925226,3,,10000,2
925228,3,,10000,2
925229,2,,,2
925243,2,,,3
925246,2,,,1
925250,3,,1000,3
925253,2,,,4
925254,2,,,4
925261,2,,,2
925270,2,,,3
925276,2,,,2
925281,3,,500,2
925284,2,,,2
925291,4,,,4
925312,2,,,2
925316,3,,500,2
925322,3,,1000,4
925328,2,,,2
925331,3,,800,2
925334,2,,,2
925337,2,,,1
925341,2,,,2
925342,2,,,2
925346,2,,,2
925347,2,,,2
925348,2,,,2
925351,2,,,2
925355,2,,,2
925359,2,,,2
925360,2,,,2
925362,2,,,2
925363,2,,,2
925365,2,,,2
925367,2,,,1
925368,3,,12000,2
925373,2,,,2
925377,2,,,2
925381,4,,,4
925382,4,,,5
925383,4,,,4
925390,4,,,4
925392,2,,,5
925394,4,,,3
925399,5,,,4
925403,4,,,4
925426,5,,,5
925429,4,,,5
925430,5,,,5
925435,4,,,5
925436,4,,,4
925437,4,,,4
925439,4,,,5
925441,5,,,5
925442,2,,,1
925444,2,,,4
925446,5,,,5
925449,2,,,2
925450,2,,,2
925452,4,,,5
925453,3,,300,3
925456,4,,,1
925457,3,,1000,4
925459,4,,,4
925461,4,,,4
925463,5,,,4
925464,2,,,1
925466,2,,,2
925468,4,,,5
925469,2,,,1
925478,2,,,2
925479,3,,1000,1
925480,4,,,4
925482,4,,,4
925484,2,,,2
925485,3,,300,4
925487,2,,,1
925488,2,,,2
925489,2,,,1
925491,3,,500,4
925493,2,,,1
925496,3,,1000,4
925501,2,,,2
925502,2,,,1
925503,3,,4200,1
925508,2,,,1
925510,2,,,1
925515,2,,,2
925518,4,,,5
925521,4,,,4
925525,5,,,4
925526,5,,,5
925533,4,,,4
925538,4,,,4
925540,3,,25000,2
925541,4,,,5
925543,4,,,4
925547,4,,,3
925548,3,,500,2
925549,3,,300,3
925555,3,,400,4
925562,3,,50,4
925564,4,,,4
925567,2,,,2
925577,2,,,1
925578,4,,,4
925579,2,,,1
925591,3,,3000,4
925735,2,,,2
925743,2,,,2
925744,2,,,2
925747,2,,,3
925752,2,,,2
925757,2,,,2
925758,2,,,3
925759,2,,,3
925761,2,,,2
925763,2,,,3
925764,2,,,3
925772,2,,,3
925774,2,,,3
925775,2,,,3
925776,2,,,3
925777,2,,,3
925778,2,,,3
925781,2,,,2
925820,2,,,3
925822,2,,,2
925823,3,,3500,2
925824,2,,,3
925827,2,,,3
925828,2,,,2
925829,2,,,3
925831,3,,5000,2
925835,2,,,2
925861,2,,,1
925862,2,,,4
925863,2,,,4
925866,2,,,2
925868,2,,,1
925871,2,,,4
925880,2,,,2
925893,2,,,1
925895,2,,,1
925897,2,,,1
925902,2,,,1
925905,2,,,1
925910,2,,,1
925918,2,,,1
925953,2,,,1
925955,2,,,1
925956,2,,,1
925965,2,,,1
925970,2,,,1
925973,2,,,1
926000,2,,,1
926001,2,,,1
926002,2,,,1
926003,2,,,1
926004,2,,,2
926005,2,,,1
926007,2,,,1
926010,2,,,2
926041,2,,,1
926044,2,,,1
926045,2,,,1
926046,2,,,1
926048,2,,,1
926049,2,,,1
926056,2,,,1
926057,2,,,1
926058,2,,,1
926059,2,,,1
926092,3,,5000,1
926095,2,,,1
926099,2,,,1
926101,2,,,1
926105,2,,,1
926106,2,,,2
926137,2,,,2
926138,3,,100,2
926179,2,,,2
926184,2,,,2
926186,2,,,2
926188,2,,,2
926192,2,,,2
926224,2,,,2
926225,2,,,2
926228,2,,,2
926269,2,,,2
926273,3,,1000,2
926274,2,,,2
926276,2,,,2
926278,2,,,2
926279,2,,,2
926290,2,,,2
926311,2,,,2
926312,2,,,2
926315,2,,,2
926317,2,,,2
926318,2,,,2
926331,2,,,2
926361,2,,,2
926363,2,,,2
926365,2,,,2
926383,3,,20000,2
926401,2,,,1
926403,2,,,1
926404,2,,,1
926405,2,,,1
926406,2,,,1
926413,2,,,1
926415,2,,,1
926416,2,,,1
926421,2,,,1
926423,2,,,1
926424,2,,,1
926448,3,,4000,1
926449,2,,,2
926460,2,,,1
926461,2,,,2
926464,2,,,1
926468,2,,,2
926471,2,,,2
926474,2,,,2
926493,2,,,2
926503,2,,,4
926510,2,,,1
926513,2,,,3
926514,2,,,4
926524,2,,,2
926531,3,,1000,4
926533,2,,,5
926535,2,,,2
926537,2,,,1
926539,2,,,1
926542,2,,,1
926544,2,,,1
926545,2,,,1
926549,2,,,1
926554,2,,,1
926556,2,,,1
926581,3,,2000,2
926585,2,,,3
926590,2,,,3
926599,2,,,2
926628,3,,500,1
926633,4,,,1
926639,3,,500,4
926642,4,,,4
926645,2,,,2
926650,4,,,4
926652,4,,,4
926669,2,,,4
926674,2,,,3
926676,3,,10000,3
926677,2,,,2
926681,2,,,2
926691,2,,,3
926693,2,,,2
926711,2,,,2
926714,2,,,2
926715,2,,,2
926719,2,,,1
926723,2,,,1
926764,2,,,1
926765,2,,,1
926769,2,,,1
926780,2,,,1
926808,3,,800,3
926812,2,,,2
926813,2,,,2
926816,2,,,2
926818,2,,,3
926820,2,,,2
926822,2,,,2
926823,2,,,2
926849,2,,,2
926851,2,,,2
926852,2,,,2
926856,2,,,2
926857,2,,,3
926858,2,,,2
926859,2,,,2
926860,2,,,2
926861,2,,,1
926864,2,,,2
926868,2,,,3
926870,2,,,2
926896,2,,,2
926901,2,,,2
926902,3,,70,3
926904,2,,,2
926908,2,,,2
926909,2,,,2
926920,3,,10000,1
926921,2,,,2
926924,3,,300,1
926941,2,,,2
926942,2,,,4
926943,2,,,1
926945,2,,,1
926948,2,,,1
926950,3,,13000,2
926952,2,,,1
926956,2,,,1
926966,2,,,1
926972,2,,,1
926973,1,4800,,1
926992,3,,3000,2
926994,2,,,1
926997,2,,,1
926998,2,,,4
927002,2,,,2
927008,2,,,1
927014,2,,,1
927023,2,,,2
927026,3,,5000,1
927032,2,,,2
927033,2,,,2
927034,2,,,3
927035,2,,,2
927038,2,,,2
927046,2,,,1
927056,2,,,2
927060,2,,,1
927062,2,,,2
927076,2,,,1
927083,2,,,1
927092,2,,,2
927096,2,,,2
927097,2,,,2
927101,2,,,2
927108,2,,,2
927109,2,,,3
927111,2,,,2
927117,2,,,2
927121,4,,,2
927123,2,,,2
927125,4,,,4
927127,4,,,4
927128,4,,,4
927130,4,,,4
927131,5,,,5
927133,2,,,2
927168,2,,,2
927175,2,,,2
927180,2,,,2
927183,2,,,2
927185,2,,,2
927186,2,,,2
927187,2,,,2
927189,2,,,2
927196,2,,,2
927212,2,,,1
927213,2,,,1
927216,2,,,1
927217,2,,,1
927219,2,,,1
927220,2,,,1
927224,2,,,1
927234,2,,,1
927247,2,,,1
927250,2,,,1
927254,2,,,1
927258,2,,,1
927260,2,,,1
927263,2,,,1
927264,2,,,1
927267,2,,,1
927269,2,,,1
927272,2,,,1
927344,2,,,1
927354,3,,7000,1
927356,3,,1000,2
927359,2,,,1
927360,2,,,2
927362,2,,,2
927364,2,,,1
927365,2,,,2
927373,2,,,1
927379,2,,,4
927381,3,,5000,1
927382,4,,,4
927385,2,,,1
927389,2,,,1
927392,2,,,1
927399,2,,,2
927410,2,,,1
927413,2,,,2
927427,2,,,1
927432,2,,,1
927433,2,,,2
927434,2,,,1
927439,3,,2000,4
927441,3,,2000,4
927473,2,,,2
927507,2,,,1
927530,2,,,4
927532,2,,,2
927534,2,,,2
927536,2,,,4
927537,2,,,2
927538,4,,,4
927579,3,,1000,1
927581,3,,500,1
927602,3,,1000,1
927609,3,,2000,3
927614,3,,1000,3
927621,2,,,2
927630,2,,,2
927631,2,,,1
927632,3,,10000,1
927641,2,,,2
927645,2,,,2
927647,2,,,2
927654,2,,,2
927657,2,,,3
927669,2,,,2
927673,2,,,2
927678,2,,,2
927679,2,,,3
927686,2,,,2
927687,2,,,1
927688,2,,,2
927690,2,,,3
927693,2,,,3
927696,5,,,4
927704,2,,,2
927707,2,,,2
927709,2,,,2
927712,2,,,2
927713,2,,,2
927716,2,,,2
927721,2,,,2
927730,2,,,2
927747,2,,,2
927761,2,,,2
927763,2,,,2
927768,5,,,3
927769,2,,,2
927773,2,,,3
927779,2,,,2
927791,2,,,2
927796,2,,,2
927798,2,,,2
927800,2,,,2
927802,2,,,2
927805,2,,,2
927806,2,,,2
927814,2,,,2
927815,2,,,2
927818,2,,,1
927836,2,,,2
927841,2,,,2
927843,2,,,2
927844,2,,,2
927851,2,,,2
927854,2,,,2
927857,2,,,2
927858,2,,,2
927866,2,,,2
927871,2,,,2
927880,2,,,2
927882,2,,,1
927890,2,,,2
927891,2,,,2
927898,2,,,2
927902,2,,,2
927908,2,,,2
927910,2,,,2
927913,2,,,2
927917,2,,,2
927924,2,,,2
927925,2,,,2
927928,2,,,2
927932,2,,,2
927933,2,,,2
927937,2,,,2
927941,2,,,2
927942,2,,,2
927944,2,,,2
927946,2,,,2
927947,2,,,2
927977,2,,,2
927983,2,,,2
927985,2,,,2
927986,2,,,2
927988,2,,,1
927990,2,,,1
927992,2,,,1
927993,2,,,2
927994,2,,,1
928007,2,,,1
928008,2,,,1
928015,2,,,2
928018,2,,,1
928021,2,,,2
928023,2,,,2
928025,2,,,4
928027,2,,,1
928029,2,,,2
928034,2,,,2
928035,2,,,2
928037,2,,,2
928041,2,,,1
928044,2,,,1
928068,2,,,1
928070,4,,,1
928076,2,,,2
928078,2,,,1
928079,2,,,1
928080,3,,1000,1
928081,2,,,3
928082,2,,,1
928084,2,,,1
928085,2,,,2
928111,2,,,4
928114,2,,,1
928116,2,,,2
928117,2,,,1
928118,2,,,1
928119,2,,,1
928121,2,,,2
928156,2,,,2
928158,2,,,2
928161,2,,,4
928162,2,,,2
928167,2,,,4
928171,3,,3000,4
928173,3,,2000,4
928174,2,,,2
928178,3,,3000,4
928179,2,,,2
928184,2,,,2
928185,3,,4000,4
928200,2,,,2
928201,2,,,4
928203,3,,3000,1
928204,3,,3000,1
928209,5,,,4
928212,2,,,4
928213,2,,,2
928214,2,,,1
928224,2,,,1
928229,3,,2000,1
928234,2,,,1
928244,2,,,2
928246,2,,,2
928250,3,,4000,2
928253,2,,,2
928254,2,,,2
928256,3,,5000,2
928258,2,,,4
928261,2,,,3
928267,2,,,2
928277,2,,,5
928291,2,,,1
928293,3,,3000,1
928296,2,,,2
928303,2,,,2
928305,2,,,2
928310,2,,,2
928312,3,,800,1
928314,2,,,2
928316,2,,,4
928322,2,,,2
928334,2,,,2
928336,2,,,1
928337,2,,,3
928338,2,,,4
928339,2,,,1
928340,2,,,1
928341,3,,6000,4
928342,2,,,2
928358,2,,,2
928359,2,,,2
928363,2,,,2
928366,3,,1000,2
928370,2,,,1
928391,2,,,1
928392,4,,,4
928394,2,,,1
928414,2,,,2
928436,3,,13000,1
928439,3,,1000,2
928450,2,,,1
928472,2,,,1
928473,2,,,3
928474,2,,,2
928477,3,,50,2
928483,2,,,4
928497,2,,,1
928498,2,,,2
928499,1,10000,,1
928500,2,,,1
928501,2,,,1
928502,1,5500,,1
928503,3,,20000,3
928504,2,,,2
928505,2,,,2
928506,3,,250,3
928507,3,,3500,1
928508,2,,,1
928509,2,,,2
928510,4,,,4
928511,3,,11000,1
928512,2,,,2
928513,2,,,2
928514,2,,,2
928515,3,,20000,1
